,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
151,2017-04-28,3.81,3.844,3.661,3.735,The Trade Desk,TTD,Communication Services
152,2017-05-01,3.761,3.7938,3.687,3.759,The Trade Desk,TTD,Communication Services
153,2017-05-02,3.776,3.9,3.75,3.828,The Trade Desk,TTD,Communication Services
154,2017-05-03,3.833,3.877,3.755,3.806,The Trade Desk,TTD,Communication Services
155,2017-05-04,3.806,4.005,3.771,3.985,The Trade Desk,TTD,Communication Services
156,2017-05-05,3.986,4.028,3.879,4.007,The Trade Desk,TTD,Communication Services
157,2017-05-08,4.023,4.067,3.95,4.039,The Trade Desk,TTD,Communication Services
158,2017-05-09,4.03,4.1635,4.02,4.086,The Trade Desk,TTD,Communication Services
159,2017-05-10,4.086,4.1077,3.982,4.005,The Trade Desk,TTD,Communication Services
160,2017-05-11,4.009,4.022,3.925,3.989,The Trade Desk,TTD,Communication Services
161,2017-05-12,4.758,5.368,4.66,5.19,The Trade Desk,TTD,Communication Services
162,2017-05-15,5.202,5.45,5.168,5.357,The Trade Desk,TTD,Communication Services
163,2017-05-16,5.423,5.426,5.191,5.22,The Trade Desk,TTD,Communication Services
164,2017-05-17,5.109,5.253,4.769,4.775,The Trade Desk,TTD,Communication Services
165,2017-05-18,4.79,5.188,4.77,5.138,The Trade Desk,TTD,Communication Services
166,2017-05-19,5.2,5.2465,4.963,5.007,The Trade Desk,TTD,Communication Services
167,2017-05-22,4.9,5.3147,4.877,5.251,The Trade Desk,TTD,Communication Services
168,2017-05-23,5.275,5.438,5.09,5.348,The Trade Desk,TTD,Communication Services
169,2017-05-24,5.277,5.347,5.15,5.15,The Trade Desk,TTD,Communication Services
170,2017-05-25,5.204,5.305,5.137,5.199,The Trade Desk,TTD,Communication Services
171,2017-05-26,5.219,5.328,5.152,5.224,The Trade Desk,TTD,Communication Services
172,2017-05-30,5.272,5.517,5.1315,5.349,The Trade Desk,TTD,Communication Services
