,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
252,2016-07-05,64.4646,65.4149,63.9603,64.8667,Kraft Heinz,KHC,Consumer Staples
253,2016-07-06,64.8009,65.6159,64.5085,65.5977,Kraft Heinz,KHC,Consumer Staples
254,2016-07-07,65.4734,65.6561,64.9178,65.2833,Kraft Heinz,KHC,Consumer Staples
255,2016-07-08,65.7365,65.9778,65.1518,65.6781,Kraft Heinz,KHC,Consumer Staples
256,2016-07-11,65.7365,65.8974,65.2833,65.6708,Kraft Heinz,KHC,Consumer Staples
257,2016-07-12,65.4149,65.583,64.0553,64.1796,Kraft Heinz,KHC,Consumer Staples
258,2016-07-13,64.2015,65.1152,64.0553,65.0714,Kraft Heinz,KHC,Consumer Staples
259,2016-07-14,65.1591,65.2373,64.2234,64.5743,Kraft Heinz,KHC,Consumer Staples
260,2016-07-15,64.9836,65.2175,64.4208,64.9544,Kraft Heinz,KHC,Consumer Staples
261,2016-07-18,65.1152,65.276,64.7205,65.1298,Kraft Heinz,KHC,Consumer Staples
262,2016-07-19,64.9398,65.1371,64.5158,65.0348,Kraft Heinz,KHC,Consumer Staples
263,2016-07-20,64.9617,65.0202,64.2819,64.45,Kraft Heinz,KHC,Consumer Staples
264,2016-07-21,64.3989,64.4646,63.8334,64.0626,Kraft Heinz,KHC,Consumer Staples
265,2016-07-22,64.3404,64.6839,64.1905,64.4427,Kraft Heinz,KHC,Consumer Staples
266,2016-07-25,64.4427,64.6401,64.2015,64.6255,Kraft Heinz,KHC,Consumer Staples
267,2016-07-26,64.7205,64.9032,63.624,63.6386,Kraft Heinz,KHC,Consumer Staples
268,2016-07-27,63.8726,63.931,62.279,62.5933,Kraft Heinz,KHC,Consumer Staples
269,2016-07-28,62.6299,63.0173,62.3083,62.8346,Kraft Heinz,KHC,Consumer Staples
270,2016-07-29,63.0319,63.3243,62.7615,63.1489,Kraft Heinz,KHC,Consumer Staples
